,path,emotion
148,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1527.wav,negative
149,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/153.wav,negative
150,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1530.wav,negative
151,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1534.wav,negative
152,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1536.wav,negative
153,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/154.wav,negative
154,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1548.wav,negative
155,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/155.wav,negative
156,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1550.wav,negative
157,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1555.wav,negative
158,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1559.wav,negative
159,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/156.wav,negative
160,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1566.wav,negative
161,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1572.wav,negative
162,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1580.wav,negative
163,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1583.wav,negative
164,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1584.wav,negative
165,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1586.wav,negative
166,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1587.wav,negative
167,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1588.wav,negative
168,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1591.wav,negative
169,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1592.wav,negative
170,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1593.wav,negative
171,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1598.wav,negative
172,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/160.wav,negative
173,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1605.wav,negative
174,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1608.wav,negative
175,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1609.wav,negative
176,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/161.wav,negative
177,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1611.wav,negative
178,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1618.wav,negative
179,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1620.wav,negative
180,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1625.wav,negative
181,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1630.wav,negative
182,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1632.wav,negative
183,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1643.wav,negative
184,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1645.wav,negative
185,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1648.wav,negative
186,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1650.wav,negative
187,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1657.wav,negative
188,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1659.wav,negative
189,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1660.wav,negative
190,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1661.wav,negative
191,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1669.wav,negative
192,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1670.wav,negative
193,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1671.wav,negative
194,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1672.wav,negative
195,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1673.wav,negative
196,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1678.wav,negative
197,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/168.wav,negative
198,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1683.wav,negative
199,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1693.wav,negative
200,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1697.wav,negative
201,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1699.wav,negative
202,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/170.wav,negative
203,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1708.wav,negative
204,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1712.wav,negative
205,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1715.wav,negative
206,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1720.wav,negative
207,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/173.wav,negative
208,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1737.wav,negative
209,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1738.wav,negative
210,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/174.wav,negative
211,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1740.wav,negative
212,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1743.wav,negative
213,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1745.wav,negative
214,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1746.wav,negative
215,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1747.wav,negative
216,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1748.wav,negative
217,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1750.wav,negative
218,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1753.wav,negative
219,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1759.wav,negative
220,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1762.wav,negative
221,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1765.wav,negative
222,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1768.wav,negative
223,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1772.wav,negative
224,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1786.wav,negative
225,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1788.wav,negative
226,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1793.wav,negative
227,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1794.wav,negative
228,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/18.wav,negative
229,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1800.wav,negative
230,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1805.wav,negative
231,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1807.wav,negative
232,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1808.wav,negative
233,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1809.wav,negative
234,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1812.wav,negative
235,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1813.wav,negative
236,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1815.wav,negative
237,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/182.wav,negative
238,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1821.wav,negative
239,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1823.wav,negative
240,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1824.wav,negative
241,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/183.wav,negative
242,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1831.wav,negative
243,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1841.wav,negative
244,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/185.wav,negative
245,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1850.wav,negative
246,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1852.wav,negative
247,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1853.wav,negative
248,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1854.wav,negative
249,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1864.wav,negative
250,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1865.wav,negative
251,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1867.wav,negative
252,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1874.wav,negative
253,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1875.wav,negative
254,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1878.wav,negative
255,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1881.wav,negative
256,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1884.wav,negative
257,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1888.wav,negative
258,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1890.wav,negative
259,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1891.wav,negative
260,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1893.wav,negative
261,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1896.wav,negative
262,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/19.wav,negative
263,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/190.wav,negative
264,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1903.wav,negative
265,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1905.wav,negative
266,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1910.wav,negative
267,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1911.wav,negative
268,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/193.wav,negative
269,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1930.wav,negative
270,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1931.wav,negative
271,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1937.wav,negative
272,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/196.wav,negative
273,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1962.wav,negative
274,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1970.wav,negative
275,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1989.wav,negative
276,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1990.wav,negative
277,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1992.wav,negative
278,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1993.wav,negative
279,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1996.wav,negative
280,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/1998.wav,negative
281,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2000.wav,negative
282,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2009.wav,negative
283,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2027.wav,negative
284,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2037.wav,negative
285,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2042.wav,negative
286,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/negative/2043.wav,negative
